IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,937774.2531141695,1974,,
sICX,2923441.577271723,1404,,
FRMD,26326.1574050448,1162,,
IUSDC,488935.999165,448,,
BALN,262826.3496703459,306,,
GBET,177641.08069983503,283,,
OMM,3514713.213026439,217,,
$unknown,21794.238971908802,202,,
CFT,2364925.789765491,172,,
USDS,17795.339536213374,149,,
CODE,555554.0,142,,
FIN,9088.898262411107,104,,
BUSD,155531.84203226145,38,,
CROWN,65312.02384060246,33,,
ETH,10.179203908777126,30,,
BTCB,0.21327805492342625,26,,
NPT,994.5,24,,
dICX,21723.204229712013,16,,
oIUSDC,16136.892964,12,,
oICX,24924.42657086319,10,,
METX,772481.8921977672,8,,
VOID,578.3734757771676,7,,
XCROWN,8510.359462937802,6,,
finMICX,321362.8646198288,6,,
USDC,6069.0,5,,
dIUSDC,642.981159,4,,
UP,0.16996779999899428,4,,
oUSDS,1217.4508543999566,4,,
dUSDS,514.3166911034085,2,,
TAP,13986.308120591388,2,,
